drugbank_id,drugname,drug_type,target,approved,experimental,illicit,investigational,nutraceutical,withdrawn 
DB07646,"UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE",small molecule,"['BE0004029', 'BE0004030', 'BE0000382']",0,1,0,0,0,0
DB07647,"(2R)-1-[(5,6-DIPHENYL-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)AMINO]PROPAN-2-OL",small molecule,['BE0003382'],0,1,0,0,0,0
DB07648,"(2R)-3-{[(4Z)-5,6-DIPHENYL-6,7-DIHYDRO-4H-PYRROLO[2,3-D]PYRIMIDIN-4-YLIDENE]AMINO}PROPANE-1,2-DIOL",small molecule,['BE0003382'],0,1,0,0,0,0
DB07649,"(3R,4S)-1-[(4-amino-5H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(benzylsulfanyl)methyl]pyrrolidin-3-ol",small molecule,['BE0004031'],0,1,0,0,0,0
DB07650,Decyl formate,small molecule,['BE0001723'],0,1,0,0,0,0
DB07651,N-ACETYL-L-PHENYLALANYL-4-[DIFLUORO(PHOSPHONO)METHYL]-L-PHENYLALANINAMIDE,small molecule,['BE0000623'],0,1,0,0,0,0
DB07652,"1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE",small molecule,"['BE0003870', 'BE0004032']",0,1,0,0,0,0
DB07653,"N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE",small molecule,['BE0003382'],0,1,0,0,0,0
DB07654,"(5,6-DIPHENYL-FURO[2,3-D]PYRIMIDIN-4-YLAMINO)-ACETIC",small molecule,['BE0003382'],0,1,0,0,0,0
DB07655,"3-AMINO-3-BENZYL-[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE",small molecule,['BE0003382'],0,1,0,0,0,0
DB07657,PHOSPHONIC ACID 2-DODECANOYLAMINO-HEXYL ESTER PROPYL ESTER,small molecule,['BE0003997'],0,1,0,0,0,0
DB07658,AC-(D)Phe-pro-borolys-OH,small molecule,['BE0000048'],0,1,0,0,0,0
DB07659,AC-(D)PHE-PRO-BOROHOMOLYS-OH,small molecule,['BE0000048'],0,1,0,0,0,0
DB07660,AC-(D)PHE-PRO-BOROHOMOORNITHINE-OH,small molecule,['BE0000048'],0,1,0,0,0,0
DB07662,PD-168393,small molecule,"['BE0000838', 'BE0000767']",0,1,0,0,0,0
DB07663,"2-[(1R)-1-CARBOXY-2-(4-HYDROXYPHENYL)ETHYL]-1,3-DIOXOISOINDOLINE-5-CARBOXYLIC ACID",small molecule,['BE0001358'],0,1,0,0,0,0
DB07664,K-00546,small molecule,"['BE0003958', 'BE0004041', 'BE0004042', 'BE0004043', 'BE0000435']",0,1,0,0,0,0
DB07665,"N-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide",small molecule,['BE0000048'],0,1,0,0,0,0
DB07666,"(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",small molecule,['BE0000854'],0,1,0,0,0,0
DB07668,3-(4-DIETHYLAMINO-2-HYDROXY-PHENYL)-2-METHYL-PROPIONIC ACID,small molecule,['BE0003531'],0,1,0,0,0,0
DB07669,"2,3-Dimethyl-1,4-naphthoquinone",small molecule,"['BE0004046', 'BE0004047', 'BE0004048']",0,1,0,0,0,0
DB07670,"N,4-Dimethyl-N-(1-phenyl-1H-pyrazol-5-yl)benzenesulfonamide",small molecule,['BE0003611'],0,1,0,0,0,0
DB07671,"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL",small molecule,"['BE0003342', 'BE0003845', 'BE0003846', 'BE0003847']",0,1,0,0,0,0
DB07672,TRANS-2-(DIMETHYLPHENYLSILYL)-PIPERIDINE-N-OXIDE,small molecule,['BE0002815'],0,1,0,0,0,0
DB07673,(2S)-2-Methyl-3-phenylpropanoic acid,small molecule,['BE0003783'],0,1,0,0,0,0
DB07674,"O,O-DIETHYL HYDROGEN THIOPHOSPHATE",small molecule,['BE0003349'],0,1,0,0,0,0
DB07675,(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID,small molecule,['BE0000215'],0,1,0,0,0,0
DB07676,"3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2'H-2,3'-biindol-2'-one",small molecule,"['BE0001065', 'BE0004042']",0,1,0,0,0,0
DB07677,"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one",small molecule,['BE0004049'],0,1,0,0,0,0
DB07678,"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL",small molecule,"['BE0000123', 'BE0003740']",0,1,0,0,0,0
DB07679,"(9S,12S)-9-(1-methylethyl)-7,10-dioxo-2-oxa-8,11-diazabicyclo[12.2.2]octadeca-1(16),14,17-triene-12-carboxylic acid",small molecule,['BE0000787'],0,1,0,0,0,0
DB07680,[(1S)-1-(5-CHLORO-1-BENZOTHIEN-3-YL)-2-(2-NAPHTHYLAMINO)-2-OXOETHYL]PHOSPHONIC ACID,small molecule,['BE0001038'],0,1,0,0,0,0
DB07681,DODECANESULFONATE ION,small molecule,['BE0002180'],0,1,0,0,0,0
DB07683,"N-(dibenzo[b,d]thiophen-3-ylsulfonyl)-L-valine",small molecule,['BE0001198'],0,1,0,0,0,0
DB07684,5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID,small molecule,['BE0001088'],0,1,0,0,0,0
DB07685,"4-{[5-(CYCLOHEXYLMETHOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",small molecule,['BE0001072'],0,1,0,0,0,0
DB07686,"4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",small molecule,['BE0001072'],0,1,0,0,0,0
DB07687,"4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE",small molecule,['BE0001072'],0,1,0,0,0,0
DB07688,"4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",small molecule,"['BE0001072', 'BE0003734']",0,1,0,0,0,0
DB07689,"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL]AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE",small molecule,['BE0003983'],0,1,0,0,0,0
DB07691,"2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid",small molecule,['BE0001007'],0,1,0,0,0,0
DB07692,"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine",small molecule,['BE0000088'],0,1,0,0,0,0
DB07696,methyl (3S)-3-[(tert-butoxycarbonyl)amino]-4-oxopentanoate,small molecule,['BE0001162'],0,1,0,0,0,0
DB07697,"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine",small molecule,['BE0000088'],0,1,0,0,0,0
DB07698,"3-(3-aminophenyl)-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine",small molecule,['BE0003794'],0,1,0,0,0,0
DB07700,"3-carboxamido-1,3,5(10)-estratrien-17(R)-spiro-2'(5',5'-dimethyl-6'oxo)tetrahydropyran",small molecule,['BE0000592'],0,1,0,0,0,0
DB07701,"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE",small molecule,['BE0000426'],0,1,0,0,0,0
DB07702,17alpha-Estriol,small molecule,"['BE0004057', 'BE0000792']",0,1,0,0,0,0
DB07703,"(3R,4S,5S,7R,9E,11R,12R)-12-ETHYL-4-HYDROXY-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-ENE-2,8-DIONE",small molecule,['BE0004058'],0,1,0,0,0,0
DB07704,"6-AMINO-4-[2-(4-METHOXYPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",small molecule,['BE0001405'],0,1,0,0,0,0
DB07705,(S)-econazole,small molecule,"['BE0004059', 'BE0000875']",0,1,0,0,0,0
DB07706,2-Hydroxyestradiol,small molecule,['BE0002733'],0,1,0,0,0,0
DB07707,"(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL",small molecule,"['BE0000123', 'BE0003740']",0,1,0,0,0,0
DB07708,3-CHLORO-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,small molecule,"['BE0000123', 'BE0003740']",0,1,0,0,0,0
DB07710,PHENYLALANYLAMINODI(ETHYLOXY)ETHYL BENZENESULFONAMIDEAMINOCARBONYLBENZENESULFONAMIDE,small molecule,['BE0000322'],0,1,0,0,0,0
DB07711,"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol",small molecule,['BE0002214'],0,1,0,0,0,0
DB07712,3-ETHYL-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,small molecule,"['BE0000123', 'BE0003740']",0,1,0,0,0,0
DB07713,"(1S)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",small molecule,['BE0001182'],0,1,0,0,0,0
DB07714,"6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID",small molecule,['BE0000648'],0,1,0,0,0,0
DB07715,Emodin,small molecule,"['BE0001209', 'BE0002651', 'BE0003757', 'BE0003721']",0,0,0,1,0,0
DB07716,"(4Z)-2,8:7,12:11,15:14,18:17,22-PENTAANHYDRO-4,5,6,9,10,13,19,20,21-NONADEOXY-D-ARABINO-D-ALLO-D-ALLO-DOCOSA-4,9,20-TRIENITOL",small molecule,['BE0003836'],0,1,0,0,0,0
DB07717,"(5S,8R,9S,10S,13R,14S,17S)-13-{2-[(3,5-DIFLUOROBENZYL)OXY]ETHYL}-17-HYDROXY-10-METHYLHEXADECAHYDRO-3H-CYCLOPENTA[A]PHENANTHREN-3-ONE",small molecule,['BE0000132'],0,1,0,0,0,0
DB07718,4-Hydroxyphenylpyruvic acid,small molecule,"['BE0000048', 'BE0001855', 'BE0004061']",0,1,0,0,0,0
DB07719,"[(3R)-3-(Methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid",small molecule,['BE0000623'],0,1,0,0,0,0
DB07720,Epibatidine,small molecule,"['BE0003963', 'BE0002341', 'BE0000850', 'BE0000738', 'BE0003585', 'BE0000849', 'BE0003584']",0,1,0,0,0,0
DB07721,DIETHYL 4-METHOXYPHENYL PHOSPHATE,small molecule,['BE0003349'],0,1,0,0,0,0
DB07722,3-(4-NITRO-PHENOXY)-PROPAN-1-OL,small molecule,['BE0004062'],0,1,0,0,0,0
DB07723,3-(5-methoxy-1H-indol-3-yl)propanoic acid,small molecule,['BE0000215'],0,1,0,0,0,0
DB07724,Indeglitazar,small molecule,"['BE0003728', 'BE0000071', 'BE0001007', 'BE0000215']",0,1,0,0,0,0
DB07726,t-Butylhydroquinone,small molecule,"['BE0004063', 'BE0002868']",0,1,0,0,0,0
DB07728,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",small molecule,"['BE0001373', 'BE0004064']",0,1,0,0,0,0
DB07729,3-fluoro-N-[3-(1H-tetrazol-5-yl)phenyl]benzamide,small molecule,['BE0002718'],0,1,0,0,0,0
DB07730,"5-(3-HYDROXYPHENYL)ISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE",small molecule,['BE0000623'],0,1,0,0,0,0
DB07731,CAN-508,small molecule,['BE0001072'],0,1,0,0,0,0
DB07732,2-[(2-NAPHTHYLSULFONYL)AMINO]ETHYL DIHYDROGEN PHOSPHATE,small molecule,"['BE0004065', 'BE0004066']",0,1,0,0,0,0
DB07733,"1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE",small molecule,['BE0000444'],0,1,0,0,0,0
DB07734,N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,small molecule,['BE0000988'],0,1,0,0,0,0
DB07735,"N-[1-(2,6-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",small molecule,['BE0000988'],0,1,0,0,0,0
DB07736,(2S)-4-(4-fluorobenzyl)-N-(2-sulfanylethyl)piperazine-2-carboxamide,small molecule,['BE0000988'],0,1,0,0,0,0
DB07737,(2S)-4-(4-fluorobenzyl)-N-(3-sulfanylpropyl)piperazine-2-carboxamide,small molecule,['BE0000988'],0,1,0,0,0,0
DB07738,"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",small molecule,['BE0000988'],0,1,0,0,0,0
DB07739,"(3R)-3-(FLUOROMETHYL)-7-(THIOMORPHOLIN-4-YLSULFONYL)-1,2,3,4-TETRAHYDROISOQUINOLINE",small molecule,['BE0000865'],0,1,0,0,0,0
DB07740,"(7R,12R,13R)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid",small molecule,['BE0004067'],0,1,0,0,0,0
DB07741,"4-(1R,3AS,4R,8AS,8BR)-[1-DIFLUOROMETHYL-2-(4-FLUOROBENZYL)-3-OXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZAMIDINE",small molecule,['BE0000048'],0,1,0,0,0,0
DB07742,"N-(2,3-DIFLUORO-BENZYL)-4-SULFAMOYL-BENZAMIDE",small molecule,['BE0000322'],0,1,0,0,0,0
DB07743,"S-[5-(TRIFLUOROMETHYL)-4H-1,2,4-TRIAZOL-3-YL] 5-(PHENYLETHYNYL)FURAN-2-CARBOTHIOATE",small molecule,['BE0003801'],0,1,0,0,0,0
DB07744,Z-Val-Ala-Asp fluoromethyl ketone,small molecule,['BE0000444'],0,1,0,0,0,0
DB07745,2-{[4-(TRIFLUOROMETHOXY)BENZOYL]AMINO}ETHYL DIHYDROGEN PHOSPHATE,small molecule,"['BE0004065', 'BE0004066']",0,1,0,0,0,0
DB07746,3-ETHYL-6-{[(4-FLUOROPHENYL)SULFONYL]AMINO}-2-METHYLBENZOIC ACID,small molecule,['BE0001534'],0,1,0,0,0,0
DB07747,"(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",small molecule,['BE0000865'],0,1,0,0,0,0
DB07748,2-({[4-(TRIFLUOROMETHOXY)PHENYL]SULFONYL}AMINO)ETHYL DIHYDROGEN PHOSPHATE,small molecule,"['BE0004065', 'BE0004066']",0,1,0,0,0,0
DB07749,2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE,small molecule,['BE0003531'],0,1,0,0,0,0
DB07750,"(2R)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",small molecule,['BE0001072'],0,1,0,0,0,0
DB07751,"(2S)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",small molecule,['BE0001072'],0,1,0,0,0,0
DB07754,DCFBC,small molecule,['BE0000568'],0,1,0,0,0,0
DB07755,"(2S)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",small molecule,['BE0001072'],0,1,0,0,0,0
DB07756,"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL",small molecule,['BE0000426'],0,1,0,0,0,0
DB07757,"(9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one",small molecule,['BE0000792'],0,1,0,0,0,0
DB07758,"5-(2,5-DICHLOROPHENYL)-2-FUROIC ACID",small molecule,['BE0002012'],0,1,0,0,0,0
DB07759,5-[2-(TRIFLUOROMETHYL)PHENYL]-2-FUROIC ACID,small molecule,['BE0002012'],0,1,0,0,0,0
DB07760,"3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",small molecule,['BE0003770'],0,1,0,0,0,0
DB07761,"(2R)-1-[4-({6-[(2,6-Difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",small molecule,['BE0001072'],0,1,0,0,0,0
DB07762,4-(N-ACETYLAMINO)-3-[N-(2-ETHYLBUTANOYLAMINO)]BENZOIC ACID,small molecule,['BE0001930'],0,1,0,0,0,0
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",small molecule,"['BE0003854', 'BE0000938', 'BE0001005', 'BE0003855', 'BE0003856', 'BE0003857', 'BE0003858', 'BE0003859', 'BE0003860', 'BE0003861']",0,1,0,0,0,0
DB07764,Fluorescin,small molecule,['BE0002815'],0,1,0,0,0,0
DB07765,"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL](METHYL)AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE",small molecule,['BE0003983'],0,1,0,0,0,0
DB07766,"(2Z,3E)-2,3'-biindole-2',3(1H,1'H)-dione 3-{O-[(3R)-3,4-dihydroxybutyl]oxime}",small molecule,"['BE0004076', 'BE0004077']",0,1,0,0,0,0
DB07767,Ferulic acid,small molecule,"['BE0003007', 'BE0004078']",0,1,0,0,0,0
DB07768,Epitestosterone,small molecule,"['BE0000126', 'BE0000622']",0,1,0,0,0,0
DB07769,S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,small molecule,['BE0000132'],0,1,0,0,0,0
DB07771,"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID",small molecule,"['BE0004071', 'BE0002373', 'BE0002372']",0,1,0,0,0,0
DB07772,"(1R)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid",small molecule,['BE0001182'],0,1,0,0,0,0
DB07773,5-FLUOROINDOLE PROPANOL PHOSPHATE,small molecule,"['BE0004065', 'BE0004066']",0,1,0,0,0,0
DB07776,Flavone,small molecule,"['BE0004080', 'BE0003722', 'BE0005001', 'BE0001111']",1,1,0,0,0,0
DB07778,(S)-famoxadone,small molecule,"['BE0003854', 'BE0000938', 'BE0001005', 'BE0003855', 'BE0003856', 'BE0003857', 'BE0003858', 'BE0003859', 'BE0003860', 'BE0003861']",0,1,0,0,0,0
DB07779,N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE,small molecule,['BE0000854'],0,1,0,0,0,0
DB07780,Farnesyl diphosphate,small molecule,"['BE0002373', 'BE0002372', 'BE0004071', 'BE0004091', 'BE0000776', 'BE0003350', 'BE0004092', 'BE0003570', 'BE0004072', 'BE0004073']",0,1,0,0,0,0
DB07782,4-AMINO-2-TRIFLUOROMETHYL-5-HYDROXYMETHYLPYRIMIDINE PYROPHOSPHATE,small molecule,['BE0001327'],0,1,0,0,0,0
DB07783,1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE,small molecule,['BE0002214'],0,1,0,0,0,0
DB07784,"[4-(4-ACETYLAMINO-PHENYL)-3,5-DIOXO-4-AZA-TRICYCLO[5.2.2.0 2,6]UNDEC-1-YLCARBAMOYLOXY]-ACETIC ACID",small molecule,['BE0003836'],0,1,0,0,0,0
DB07785,"1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE",small molecule,['BE0002214'],0,1,0,0,0,0
DB07786,"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE",small molecule,['BE0002214'],0,1,0,0,0,0
DB07787,"5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE",small molecule,['BE0001717'],0,1,0,0,0,0
DB07788,"(3R,5Z,8S,9S,11E)-8,9,16-TRIHYDROXY-14-METHOXY-3-METHYL-3,4,9,10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,7(8H)-DIONE",small molecule,['BE0000923'],0,1,0,0,0,0
DB07789,"1-[5-Methyl-2-(trifluoromethyl)furan-3-yl]-3-[5-[2-[[6-(1H-1,2,4-triazol-5-ylamino)pyrimidin-4-yl]amino]ethyl]-1,3-thiazol-2-yl]urea",small molecule,['BE0003745'],0,1,0,0,0,0
DB07790,N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE,small molecule,['BE0001072'],0,1,0,0,0,0
DB07791,4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE,small molecule,['BE0001072'],0,1,0,0,0,0
DB07792,"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",small molecule,['BE0000916'],0,1,0,0,0,0
DB07793,"(2S)-N-[(3S)-1-(2-AMINO-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-2-CHLORO-2H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",small molecule,['BE0000916'],0,1,0,0,0,0
DB07794,"5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE",small molecule,['BE0000923'],0,1,0,0,0,0
DB07795,Fisetin,small molecule,"['BE0003838', 'BE0002212']",0,1,0,0,0,0
DB07796,"(3ASR,4RS,8ASR,8BRS)-4-(2-(4-FLUOROBENZYL)-1,3-DIOXODEACAHYDROPYRROLO[3,4-A] PYRROLIZIN-4-YL)BENZAMIDINE",small molecule,['BE0000048'],0,1,0,0,0,0
DB07798,"(3R)-3-(FLUOROMETHYL)-N-(3,3,3-TRIFLUOROPROPYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",small molecule,['BE0000865'],0,1,0,0,0,0
DB07800,N-(2-(((5-CHLORO-2-PYRIDINYL)AMINO)SULFONYL)PHENYL)-4-(2-OXO-1(2H)-PYRIDINYL)BENZAMIDE,small molecule,['BE0000216'],0,1,0,0,0,0
DB07801,N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide,small molecule,['BE0000991'],0,1,0,0,0,0
DB07802,"3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE",small molecule,['BE0001209'],0,1,0,0,0,0
DB07803,2-phenyl-1H-imidazole-4-carboxylic acid,small molecule,['BE0001358'],0,1,0,0,0,0
DB07804,"5-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1H-1,2,4-TRIAZOLE-3-SULFONAMIDE",small molecule,['BE0000216'],0,1,0,0,0,0
DB07805,"3-CHLORO-2,2-DIMETHYL-N-[4-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE",small molecule,['BE0004095'],0,1,0,0,0,0
DB07807,"(3R,4R,5R)-5-(HYDROXYMETHYL)-1-(3-PHENYLPROPYL)PIPERIDINE-3,4-DIOL",small molecule,['BE0000916'],0,1,0,0,0,0
DB07808,"(1S,2R)-2-[(2,5-difluorophenyl)carbamoyl]cyclopropanecarboxylic acid",small molecule,['BE0002718'],0,1,0,0,0,0
DB07809,4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE,small molecule,['BE0000048'],0,1,0,0,0,0
DB07810,Phloretin,small molecule,['BE0004096'],0,1,0,0,0,0
DB07811,"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide",small molecule,['BE0001019'],0,1,0,0,0,0
DB07812,"N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide",small molecule,"['BE0001172', 'BE0001065']",0,1,0,0,0,0
DB07813,GLYCYLALANYL-N-2-NAPHTHYL-L-PROLINEAMIDE,small molecule,['BE0004097'],0,1,0,0,0,0
DB07814,Gibberellic acid,small molecule,['BE0004098'],0,1,0,0,0,0
DB07815,Gibberellin A4,small molecule,['BE0004098'],0,1,0,0,0,0
DB07816,N-(P-CYANOPHENYL)-N'-DIPHENYLMETHYL-GUANIDINE-ACETIC ACID,small molecule,['BE0002815'],0,1,0,0,0,0
DB07817,"1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea",small molecule,"['BE0004099', 'BE0004100']",0,1,0,0,0,0
DB07818,"(2E)-3-(2,4-DICHLOROPHENYL)-N-HYDROXYACRYLAMIDE",small molecule,"['BE0004101', 'BE0004102']",0,1,0,0,0,0
DB07819,(2E)-3-(4-CHLOROPHENYL)-N-HYDROXYACRYLAMIDE,small molecule,"['BE0004101', 'BE0004102']",0,1,0,0,0,0
DB07821,"(1R)-1,2,2-trimethylpropyl (R)-methylphosphinate",small molecule,"['BE0002705', 'BE0004103', 'BE0002409']",0,1,0,0,0,0
DB07823,"(2S)-2-[(3aR,4R,7S,7aS)-1,3-dioxooctahydro-2H-4,7-methanoisoindol-2-yl]propanoic acid",small molecule,"['BE0002718', 'BE0001358']",0,1,0,0,0,0
DB07824,"4-ethyl-5-methyl-2-(1H-tetrazol-5-yl)-1,2-dihydro-3H-pyrazol-3-one",small molecule,"['BE0002718', 'BE0001358']",0,1,0,0,0,0
DB07825,(3S)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid,small molecule,['BE0001358'],0,1,0,0,0,0
DB07827,"4-{[1-METHYL-2,4-DIOXO-6-(3-PHENYLPROP-1-YN-1-YL)-1,4-DIHYDROQUINAZOLIN-3(2H)-YL]METHYL}BENZOIC ACID",small molecule,['BE0000966'],0,1,0,0,0,0
